FULL NAME,GAME_ID,TEAM_ABBRV,CONF,DIVISION,SHOT_CAT,prediction,shot_pt,prob_made,xP,pts
Will Barton,22100864,DEN,West,Northwest,1,0,2,0.467366789,0.934733579,2
Chuma Okeke,22100864,ORL,East,Southeast,0,0,3,0.30630419,0.918912571,0
Nikola Jokic,22100864,DEN,West,Northwest,1,1,2,0.788819216,1.577638432,2
Bones Hyland,22100864,DEN,West,Northwest,0,0,3,0.353704711,1.061114132,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,2,0.442706928,0.885413856,0
Chuma Okeke,22100864,ORL,East,Southeast,0,0,3,0.326545672,0.979637015,0
Jeff Green,22100864,DEN,West,Northwest,0,0,3,0.419706699,1.259120098,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,3,0.357747306,1.073241919,0
Cole Anthony,22100864,ORL,East,Southeast,1,0,3,0.321509529,0.964528586,3
Nikola Jokic,22100864,DEN,West,Northwest,0,0,3,0.372420964,1.117262891,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,2,0.349823575,0.699647151,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,1,2,0.70209801,1.40419602,2
Jeff Green,22100864,DEN,West,Northwest,0,0,3,0.367926265,1.103778796,0
Nikola Jokic,22100864,DEN,West,Northwest,1,0,3,0.375237021,1.125711063,3
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,1,2,0.880468697,1.760937395,2
Nikola Jokic,22100864,DEN,West,Northwest,0,0,3,0.372420964,1.117262891,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,0,2,0.388893349,0.777786697,2
Bones Hyland,22100864,DEN,West,Northwest,1,0,3,0.343860607,1.03158182,3
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,3,0.357747306,1.073241919,0
Will Barton,22100864,DEN,West,Northwest,0,1,2,0.642864094,1.285728187,0
Cole Anthony,22100864,ORL,East,Southeast,0,1,2,0.646452134,1.292904268,0
Mo Bamba,22100864,ORL,East,Southeast,1,1,2,0.864862633,1.729725266,2
Jeff Green,22100864,DEN,West,Northwest,1,0,3,0.415375668,1.246127003,3
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,2,0.488972605,0.97794521,0
Jeff Green,22100864,DEN,West,Northwest,1,1,2,0.883254569,1.766509138,2
Cole Anthony,22100864,ORL,East,Southeast,1,0,2,0.40236931,0.804738621,2
Will Barton,22100864,DEN,West,Northwest,1,0,2,0.395647136,0.791294272,2
Franz Wagner,22100864,ORL,East,Southeast,0,0,2,0.482077959,0.964155918,0
Jeff Green,22100864,DEN,West,Northwest,1,0,3,0.419706699,1.259120098,3
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,1,2,0.877348355,1.75469671,2
Jeff Green,22100864,DEN,West,Northwest,0,0,3,0.415375668,1.246127003,0
Nikola Jokic,22100864,DEN,West,Northwest,0,1,2,0.52689521,1.05379042,0
Franz Wagner,22100864,ORL,East,Southeast,0,0,3,0.349742795,1.049228384,0
Franz Wagner,22100864,ORL,East,Southeast,0,1,2,0.662962631,1.325925262,0
Franz Wagner,22100864,ORL,East,Southeast,1,1,2,0.728983022,1.457966045,2
Franz Wagner,22100864,ORL,East,Southeast,0,0,2,0.37514735,0.750294701,0
Gary Harris,22100864,ORL,East,Southeast,1,0,3,0.370555794,1.111667383,3
Will Barton,22100864,DEN,West,Northwest,1,1,2,0.513535359,1.027070719,2
Cole Anthony,22100864,ORL,East,Southeast,0,0,2,0.396754517,0.793509035,0
Nikola Jokic,22100864,DEN,West,Northwest,1,0,2,0.434440984,0.868881967,2
Franz Wagner,22100864,ORL,East,Southeast,1,1,2,0.828108648,1.656217295,2
Will Barton,22100864,DEN,West,Northwest,0,0,3,0.357241478,1.071724435,0
Gary Harris,22100864,ORL,East,Southeast,0,0,3,0.34627172,1.03881516,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,0,2,0.444823416,0.889646833,2
Nikola Jokic,22100864,DEN,West,Northwest,0,0,2,0.404605674,0.809211348,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,2,0.423090348,0.846180696,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,1,2,0.539135269,1.078270538,2
Nikola Jokic,22100864,DEN,West,Northwest,1,0,2,0.434175633,0.868351266,2
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,1,2,0.545924421,1.091848842,2
Gary Harris,22100864,ORL,East,Southeast,1,1,2,0.873168952,1.746337903,2
Chuma Okeke,22100864,ORL,East,Southeast,1,0,3,0.344902723,1.034708169,3
JaMychal Green,22100864,DEN,West,Northwest,1,0,2,0.396684088,0.793368177,2
Chuma Okeke,22100864,ORL,East,Southeast,0,0,3,0.344902723,1.034708169,0
Austin Rivers,22100864,DEN,West,Northwest,0,0,3,0.347917044,1.043751132,0
Austin Rivers,22100864,DEN,West,Northwest,0,1,2,0.510039139,1.020078278,0
Franz Wagner,22100864,ORL,East,Southeast,0,0,3,0.371341182,1.114023545,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,1,2,0.92753999,1.855079981,2
Nikola Jokic,22100864,DEN,West,Northwest,0,1,2,0.533012184,1.066024369,0
Nikola Jokic,22100864,DEN,West,Northwest,0,1,2,0.717612391,1.435224781,0
Bones Hyland,22100864,DEN,West,Northwest,1,0,3,0.341299085,1.023897256,3
Nikola Jokic,22100864,DEN,West,Northwest,0,0,3,0.372420964,1.117262891,0
Gary Harris,22100864,ORL,East,Southeast,1,0,3,0.396918342,1.190755025,3
Nikola Jokic,22100864,DEN,West,Northwest,0,1,2,0.557791169,1.115582338,0
Franz Wagner,22100864,ORL,East,Southeast,1,1,2,0.692609593,1.385219187,2
Franz Wagner,22100864,ORL,East,Southeast,0,1,2,0.662962631,1.325925262,0
Aaron Gordon,22100864,DEN,West,Northwest,1,0,3,0.377719416,1.133158247,3
Nikola Jokic,22100864,DEN,West,Northwest,1,0,2,0.44167734,0.883354679,2
Chuma Okeke,22100864,ORL,East,Southeast,0,0,3,0.303892862,0.911678586,0
Nikola Jokic,22100864,DEN,West,Northwest,0,1,2,0.683593925,1.367187851,0
Will Barton,22100864,DEN,West,Northwest,1,1,2,0.919998075,1.83999615,2
Gary Harris,22100864,ORL,East,Southeast,1,1,2,0.911516692,1.823033383,2
Bones Hyland,22100864,DEN,West,Northwest,0,0,3,0.338599687,1.015799062,0
Nikola Jokic,22100864,DEN,West,Northwest,0,1,2,0.717612391,1.435224781,0
Gary Harris,22100864,ORL,East,Southeast,0,0,3,0.34627172,1.03881516,0
Will Barton,22100864,DEN,West,Northwest,0,0,2,0.388745758,0.777491517,0
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,1,2,0.502933465,1.00586693,0
Aaron Gordon,22100864,DEN,West,Northwest,1,1,2,0.832765723,1.665531447,2
Wendell Carter Jr.,22100864,ORL,East,Southeast,1,0,3,0.354987926,1.064963777,3
Nikola Jokic,22100864,DEN,West,Northwest,1,0,3,0.440791067,1.322373201,3
Jeff Green,22100864,DEN,West,Northwest,1,1,2,0.954663267,1.909326535,2
Franz Wagner,22100864,ORL,East,Southeast,1,0,3,0.375507983,1.126523948,3
Franz Wagner,22100864,ORL,East,Southeast,1,1,2,0.813421269,1.626842538,2
Wendell Carter Jr.,22100864,ORL,East,Southeast,0,0,3,0.379528391,1.138585172,0
Jae'Sean Tate,22100865,HOU,West,Southwest,0,0,3,0.335264641,1.005793923,0
Royce O'Neale,22100865,UTA,West,Northwest,0,0,3,0.400505289,1.201515866,0
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.903407881,1.806815762,2
Donovan Mitchell,22100865,UTA,West,Northwest,1,1,2,0.523172401,1.046344801,2
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,0,3,0.35746746,1.07240238,3
Eric Gordon,22100865,HOU,West,Southwest,0,0,3,0.394086251,1.182258753,0
Donovan Mitchell,22100865,UTA,West,Northwest,0,0,3,0.360738659,1.082215977,0
Christian Wood,22100865,HOU,West,Southwest,0,0,2,0.464931042,0.929862084,0
Donovan Mitchell,22100865,UTA,West,Northwest,0,0,3,0.33944598,1.018337939,0
Mike Conley,22100865,UTA,West,Northwest,0,0,3,0.371073843,1.113221528,0
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.902979874,1.805959748,2
Jalen Green,22100865,HOU,West,Southwest,0,0,3,0.335310558,1.005931673,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,1,2,0.542930786,1.085861573,2
Jae'Sean Tate,22100865,HOU,West,Southwest,0,0,3,0.335264641,1.005793923,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,0,3,0.35746746,1.07240238,3
Christian Wood,22100865,HOU,West,Southwest,1,0,3,0.345853534,1.037560601,3
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,0,3,0.408727781,1.226183344,3
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,1,2,0.516591543,1.033183086,0
Christian Wood,22100865,HOU,West,Southwest,1,0,2,0.492203086,0.984406173,2
Donovan Mitchell,22100865,UTA,West,Northwest,0,0,2,0.415473974,0.830947948,0
Hassan Whiteside,22100865,UTA,West,Northwest,0,1,2,0.527139265,1.05427853,0
Jae'Sean Tate,22100865,HOU,West,Southwest,1,1,2,0.518504377,1.037008754,2
Trent Forrest,22100865,UTA,West,Northwest,0,0,3,0.381170794,1.143512382,0
Hassan Whiteside,22100865,UTA,West,Northwest,1,1,2,0.625664227,1.251328453,2
Jalen Green,22100865,HOU,West,Southwest,0,0,2,0.326111966,0.652223932,0
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,3,0.354568517,1.063705551,3
Jae'Sean Tate,22100865,HOU,West,Southwest,0,0,3,0.385250086,1.155750259,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,0,2,0.453505753,0.907011507,2
Jae'Sean Tate,22100865,HOU,West,Southwest,1,1,2,0.608810487,1.217620973,2
Royce O'Neale,22100865,UTA,West,Northwest,0,1,2,0.533335733,1.066671466,0
Garrison Mathews,22100865,HOU,West,Southwest,1,1,2,0.675362347,1.350724694,2
Kenyon Martin Jr.,22100865,HOU,West,Southwest,1,1,2,0.92561692,1.85123384,2
Christian Wood,22100865,HOU,West,Southwest,1,1,2,0.923152153,1.846304305,2
Kenyon Martin Jr.,22100865,HOU,West,Southwest,1,0,3,0.395053929,1.185161788,3
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,3,0.33944598,1.018337939,3
Jalen Green,22100865,HOU,West,Southwest,1,1,2,0.816158411,1.632316821,2
Jordan Clarkson,22100865,UTA,West,Northwest,0,0,2,0.3109432,0.6218864,0
Hassan Whiteside,22100865,UTA,West,Northwest,1,0,2,0.43462244,0.86924488,2
Kenyon Martin Jr.,22100865,HOU,West,Southwest,1,1,2,0.532103971,1.064207941,2
Jalen Green,22100865,HOU,West,Southwest,0,1,2,0.512710641,1.025421281,0
Hassan Whiteside,22100865,UTA,West,Northwest,0,1,2,0.558032655,1.11606531,0
Mike Conley,22100865,UTA,West,Northwest,0,0,3,0.396893485,1.190680454,0
Mike Conley,22100865,UTA,West,Northwest,0,0,3,0.412975269,1.238925806,0
Rudy Gobert,22100865,UTA,West,Northwest,0,0,2,0.412971754,0.825943507,0
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.902979874,1.805959748,2
Jordan Clarkson,22100865,UTA,West,Northwest,1,0,3,0.314846676,0.944540027,3
Eric Paschall,22100865,UTA,West,Northwest,1,1,2,0.682914305,1.365828611,2
Jordan Clarkson,22100865,UTA,West,Northwest,1,0,3,0.314846676,0.944540027,3
Eric Gordon,22100865,HOU,West,Southwest,1,0,3,0.380944561,1.142833684,3
Mike Conley,22100865,UTA,West,Northwest,0,0,3,0.355635229,1.066905688,0
Jordan Clarkson,22100865,UTA,West,Northwest,0,0,2,0.3109432,0.6218864,0
Garrison Mathews,22100865,HOU,West,Southwest,0,0,3,0.374689884,1.124069652,0
Eric Paschall,22100865,UTA,West,Northwest,0,1,2,0.543736417,1.087472834,0
Eric Gordon,22100865,HOU,West,Southwest,0,0,2,0.370149773,0.740299546,0
Eric Gordon,22100865,HOU,West,Southwest,0,1,2,0.530109712,1.060219424,0
Eric Paschall,22100865,UTA,West,Northwest,1,0,3,0.37587937,1.127638111,3
Eric Gordon,22100865,HOU,West,Southwest,0,0,2,0.437347382,0.874694764,0
Kenyon Martin Jr.,22100865,HOU,West,Southwest,0,1,2,0.533217437,1.066434874,0
Jordan Clarkson,22100865,UTA,West,Northwest,0,0,2,0.3469806,0.6939612,0
Eric Gordon,22100865,HOU,West,Southwest,1,1,2,0.562071973,1.124143946,2
Alperen Sengun,22100865,HOU,West,Southwest,1,0,2,0.453209878,0.906419756,2
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,0,3,0.338782223,1.01634667,0
Alperen Sengun,22100865,HOU,West,Southwest,1,1,2,0.643128093,1.286256187,2
Donovan Mitchell,22100865,UTA,West,Northwest,1,1,2,0.523172401,1.046344801,2
Donovan Mitchell,22100865,UTA,West,Northwest,0,0,3,0.354568517,1.063705551,0
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,0,2,0.403440332,0.806880663,0
Jae'Sean Tate,22100865,HOU,West,Southwest,1,1,2,0.921450318,1.842900635,2
Jordan Clarkson,22100865,UTA,West,Northwest,1,1,2,0.657732507,1.315465014,2
Jalen Green,22100865,HOU,West,Southwest,1,0,3,0.356483826,1.069451478,3
Bojan Bogdanovic,22100865,UTA,West,Northwest,0,1,2,0.538330604,1.076661207,0
Hassan Whiteside,22100865,UTA,West,Northwest,1,1,2,0.717810753,1.435621507,2
Jae'Sean Tate,22100865,HOU,West,Southwest,0,1,2,0.518504377,1.037008754,0
Hassan Whiteside,22100865,UTA,West,Northwest,0,0,2,0.43462244,0.86924488,0
Hassan Whiteside,22100865,UTA,West,Northwest,1,1,2,0.717810753,1.435621507,2
Jalen Green,22100865,HOU,West,Southwest,1,0,3,0.379770923,1.13931277,3
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,3,0.36615313,1.09845939,3
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,1,2,0.542930786,1.085861573,2
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,1,2,0.516591543,1.033183086,0
Jae'Sean Tate,22100865,HOU,West,Southwest,1,1,2,0.517387579,1.034775159,2
Bojan Bogdanovic,22100865,UTA,West,Northwest,0,0,3,0.404431084,1.213293253,0
Kevin Porter Jr.,22100865,HOU,West,Southwest,1,0,3,0.360055962,1.080167886,3
Bojan Bogdanovic,22100865,UTA,West,Northwest,0,1,2,0.669474505,1.33894901,0
Royce O'Neale,22100865,UTA,West,Northwest,1,1,2,0.84258387,1.685167739,2
Jalen Green,22100865,HOU,West,Southwest,1,0,3,0.356483826,1.069451478,3
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,2,0.405926082,0.811852164,2
Christian Wood,22100865,HOU,West,Southwest,1,0,3,0.34057795,1.021733849,3
Bojan Bogdanovic,22100865,UTA,West,Northwest,0,0,3,0.466999289,1.400997868,0
Jalen Green,22100865,HOU,West,Southwest,0,0,3,0.332780425,0.998341274,0
Jae'Sean Tate,22100865,HOU,West,Southwest,1,0,2,0.421293225,0.84258645,2
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,3,0.363517548,1.090552644,3
Jae'Sean Tate,22100865,HOU,West,Southwest,0,0,2,0.384885864,0.769771729,0
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,1,2,0.836703952,1.673407904,0
Mike Conley,22100865,UTA,West,Northwest,0,0,3,0.350290337,1.050871012,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,0,3,0.404431084,1.213293253,3
Eric Gordon,22100865,HOU,West,Southwest,1,0,3,0.423210561,1.269631682,3
Kevin Porter Jr.,22100865,HOU,West,Southwest,1,0,3,0.333559502,1.000678507,3
Royce O'Neale,22100865,UTA,West,Northwest,0,0,3,0.400505289,1.201515866,0
Jae'Sean Tate,22100865,HOU,West,Southwest,1,1,2,0.819613604,1.639227207,2
Mike Conley,22100865,UTA,West,Northwest,0,0,3,0.355635229,1.066905688,0
Mike Conley,22100865,UTA,West,Northwest,0,0,2,0.437636136,0.875272272,0
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,0,3,0.333559502,1.000678507,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,0,0,3,0.408727781,1.226183344,0
Christian Wood,22100865,HOU,West,Southwest,0,0,2,0.412299621,0.824599242,0
Royce O'Neale,22100865,UTA,West,Northwest,1,0,3,0.349666344,1.048999032,3
Christian Wood,22100865,HOU,West,Southwest,0,0,3,0.367324636,1.101973908,0
Jae'Sean Tate,22100865,HOU,West,Southwest,0,0,2,0.331230402,0.662460804,0
Jae'Sean Tate,22100865,HOU,West,Southwest,0,0,3,0.381041143,1.143123429,0
Royce O'Neale,22100865,UTA,West,Northwest,0,0,3,0.355006917,1.065020752,0
Garrison Mathews,22100865,HOU,West,Southwest,0,0,3,0.401159099,1.203477298,0
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,3,0.360738659,1.082215977,3
Donovan Mitchell,22100865,UTA,West,Northwest,0,0,3,0.33944598,1.018337939,0
Kevin Porter Jr.,22100865,HOU,West,Southwest,0,0,3,0.360055962,1.080167886,0
Jalen Green,22100865,HOU,West,Southwest,0,0,3,0.330114636,0.990343909,0
Trent Forrest,22100865,UTA,West,Northwest,0,1,2,0.604692466,1.209384932,0
Garrison Mathews,22100865,HOU,West,Southwest,1,1,2,0.535126121,1.070252243,2
Donovan Mitchell,22100865,UTA,West,Northwest,0,0,2,0.477756846,0.955513692,0
Eric Paschall,22100865,UTA,West,Northwest,0,1,2,0.543736417,1.087472834,0
Christian Wood,22100865,HOU,West,Southwest,0,0,3,0.345853534,1.037560601,0
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.943620696,1.887241392,2
Christian Wood,22100865,HOU,West,Southwest,1,0,2,0.406129365,0.81225873,2
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.943620696,1.887241392,2
Mike Conley,22100865,UTA,West,Northwest,1,0,2,0.433023291,0.866046582,2
Garrison Mathews,22100865,HOU,West,Southwest,0,0,3,0.355630514,1.066891543,0
Jordan Clarkson,22100865,UTA,West,Northwest,0,0,3,0.334610281,1.003830844,0
Alperen Sengun,22100865,HOU,West,Southwest,0,0,2,0.358697659,0.717395318,0
Eric Gordon,22100865,HOU,West,Southwest,0,0,3,0.380944561,1.142833684,0
Kenyon Martin Jr.,22100865,HOU,West,Southwest,1,1,2,0.873734712,1.747469423,2
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.866358322,1.732716645,2
Kenyon Martin Jr.,22100865,HOU,West,Southwest,1,0,3,0.353874698,1.061624094,3
Jordan Clarkson,22100865,UTA,West,Northwest,1,0,3,0.335379746,1.006139238,3
Kenyon Martin Jr.,22100865,HOU,West,Southwest,1,1,2,0.92561692,1.85123384,2
Alperen Sengun,22100865,HOU,West,Southwest,0,0,3,0.310747077,0.932241231,0
Eric Paschall,22100865,UTA,West,Northwest,0,0,3,0.409512693,1.228538078,0
Garrison Mathews,22100865,HOU,West,Southwest,0,0,3,0.401159099,1.203477298,0
Eric Paschall,22100865,UTA,West,Northwest,1,1,2,0.632662834,1.265325669,2
Eric Gordon,22100865,HOU,West,Southwest,1,0,3,0.380944561,1.142833684,3
Jordan Clarkson,22100865,UTA,West,Northwest,1,0,2,0.409006867,0.818013733,2
Eric Gordon,22100865,HOU,West,Southwest,0,0,3,0.380944561,1.142833684,0
Alperen Sengun,22100865,HOU,West,Southwest,1,0,2,0.38775428,0.77550856,2
Rudy Gobert,22100865,UTA,West,Northwest,1,1,2,0.604675016,1.209350031,2
Jordan Clarkson,22100865,UTA,West,Northwest,0,0,3,0.363452391,1.090357174,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,1,0,2,0.497589916,0.995179831,2
Donovan Mitchell,22100865,UTA,West,Northwest,1,0,2,0.412714537,0.825429075,2
Josh Christopher,22100865,HOU,West,Southwest,0,0,2,0.388186299,0.776372598,0
Bojan Bogdanovic,22100865,UTA,West,Northwest,0,0,2,0.353308054,0.706616108,0
Hassan Whiteside,22100865,UTA,West,Northwest,0,0,2,0.43462244,0.86924488,0
Hassan Whiteside,22100865,UTA,West,Northwest,1,1,2,0.717810753,1.435621507,2
Alperen Sengun,22100865,HOU,West,Southwest,0,0,3,0.359051565,1.077154694,0
Kenyon Martin Jr.,22100865,HOU,West,Southwest,0,0,2,0.382196519,0.764393037,0
Josh Christopher,22100865,HOU,West,Southwest,0,0,3,0.341566887,1.02470066,0
Kenyon Martin Jr.,22100865,HOU,West,Southwest,0,0,3,0.351278516,1.053835549,0
Eric Paschall,22100865,UTA,West,Northwest,1,0,3,0.409512693,1.228538078,3
Josh Christopher,22100865,HOU,West,Southwest,0,0,3,0.369869209,1.109607628,0
Kevon Looney,22100866,GOL,West,Pacific,1,1,2,0.916881595,1.833763191,2
Marcus Morris Sr.,22100866,LAC,West,Pacific,0,0,2,0.375871997,0.751743994,0
Kevon Looney,22100866,GOL,West,Pacific,0,1,2,0.502018245,1.00403649,0
Terance Mann,22100866,LAC,West,Pacific,1,0,2,0.439247332,0.878494663,2
Marcus Morris Sr.,22100866,LAC,West,Pacific,1,0,3,0.380139271,1.140417814,3
Andrew Wiggins,22100866,GOL,West,Pacific,0,0,2,0.442112128,0.884224256,0
Terance Mann,22100866,LAC,West,Pacific,1,0,2,0.418701803,0.837403605,2
Stephen Curry,22100866,GOL,West,Pacific,1,0,2,0.468542345,0.93708469,2
Nicolas Batum,22100866,LAC,West,Pacific,0,0,2,0.446187386,0.892374771,0
Andrew Wiggins,22100866,GOL,West,Pacific,0,0,2,0.397788072,0.795576145,0
Terance Mann,22100866,LAC,West,Pacific,0,1,2,0.511210731,1.022421461,0
Reggie Jackson,22100866,LAC,West,Pacific,0,0,2,0.387238014,0.774476027,0
Jonathan Kuminga,22100866,GOL,West,Pacific,1,0,2,0.483783455,0.967566909,2
Reggie Jackson,22100866,LAC,West,Pacific,1,0,3,0.316772534,0.950317602,3
Stephen Curry,22100866,GOL,West,Pacific,1,0,2,0.468542345,0.93708469,2
Marcus Morris Sr.,22100866,LAC,West,Pacific,1,0,2,0.419454955,0.838909911,2
Stephen Curry,22100866,GOL,West,Pacific,1,0,3,0.374533944,1.123601832,3
Reggie Jackson,22100866,LAC,West,Pacific,0,0,3,0.2975913,0.892773901,0
Andrew Wiggins,22100866,GOL,West,Pacific,1,0,3,0.33408979,1.002269369,3
Marcus Morris Sr.,22100866,LAC,West,Pacific,0,0,2,0.41220378,0.824407559,0
Stephen Curry,22100866,GOL,West,Pacific,1,0,3,0.374533944,1.123601832,3
Reggie Jackson,22100866,LAC,West,Pacific,1,0,2,0.47495243,0.949904859,2
Stephen Curry,22100866,GOL,West,Pacific,1,0,3,0.391118291,1.173354873,3
Nicolas Batum,22100866,LAC,West,Pacific,1,0,3,0.361853605,1.085560814,3
Stephen Curry,22100866,GOL,West,Pacific,1,0,3,0.384741264,1.154223793,3
Andrew Wiggins,22100866,GOL,West,Pacific,0,0,3,0.381159557,1.14347867,0
Marcus Morris Sr.,22100866,LAC,West,Pacific,1,1,2,0.511983725,1.023967451,2
Stephen Curry,22100866,GOL,West,Pacific,0,0,3,0.369067703,1.107203109,0
Reggie Jackson,22100866,LAC,West,Pacific,1,0,3,0.322613712,0.967841136,3
Nemanja Bjelica,22100866,GOL,West,Pacific,1,0,3,0.33173134,0.995194021,3
Nicolas Batum,22100866,LAC,West,Pacific,1,0,3,0.361853605,1.085560814,3
Andrew Wiggins,22100866,GOL,West,Pacific,1,0,3,0.33408979,1.002269369,3
Terance Mann,22100866,LAC,West,Pacific,0,0,2,0.411454419,0.822908838,0
Jordan Poole,22100866,GOL,West,Pacific,0,0,3,0.363461008,1.090383024,0
Amir Coffey,22100866,LAC,West,Pacific,0,0,3,0.354070388,1.062211165,0
Damion Lee,22100866,GOL,West,Pacific,1,0,3,0.382074285,1.146222854,3
Nicolas Batum,22100866,LAC,West,Pacific,0,0,3,0.361853605,1.085560814,0
Nemanja Bjelica,22100866,GOL,West,Pacific,1,0,2,0.411742481,0.823484962,2
Marcus Morris Sr.,22100866,LAC,West,Pacific,0,0,3,0.333127675,0.999383026,0
Damion Lee,22100866,GOL,West,Pacific,0,0,2,0.407691607,0.815383215,0
Terance Mann,22100866,LAC,West,Pacific,0,0,3,0.027912082,0.083736246,0
Jordan Poole,22100866,GOL,West,Pacific,0,1,2,0.636429683,1.272859367,0
Isaiah Hartenstein,22100866,LAC,West,Pacific,1,1,2,0.688935276,1.377870553,2
Otto Porter Jr.,22100866,GOL,West,Pacific,0,0,3,0.344071499,1.032214497,0
Reggie Jackson,22100866,LAC,West,Pacific,1,0,2,0.47495243,0.949904859,2
Otto Porter Jr.,22100866,GOL,West,Pacific,1,0,2,0.423077143,0.846154286,2
Reggie Jackson,22100866,LAC,West,Pacific,0,0,2,0.375767161,0.751534321,0
